,file,flines,full_path,no_characters,no_lines,no_tokens,prog_lang,round,solution,task,username,year
689,A.py,"""""""Usage:
     pypy -u X.py < X-test.in > X-test.out
 or sometimes:
     python -u X.py < X-test.in > X-test.out
 may be python 2 or 3.
 """"""
 from __future__ import print_function
 
 import os
 import sys
 #sys.setrecursionlimit(20000)
 
 
 def common_setup():
     #import memcache as mc
     #C = mc.Client(['127.0.0.1:11211'])
     pass
 
 
 def case_reader(tc, infile):
     #N = int(next(infile))
     #P = map(int, next(infile).split())
     #I = [map(int, next(infile).split()) for _ in range(P[0])]
     T = next(infile).split()
     #S = [next(infile).strip() for _ in range(N)]
     del infile
     return locals()
 
 
 def case_solver(tc, N=None, P=None, I=None, T=None, S=None, **kwargs):
     #import collections as co
     #import functools32 as ft
     #import itertools as it
     #import math as ma
     #import networkx as nx
     #import numpy as np
     #import operator as op
     #import random as rn
     #import re
     #import scipy as sp
     #import heapq as hq
     #import memcache as mc
     #C = mc.Client(['127.0.0.1:11211'])
 
     S, K = T[0], int(T[1])
 
     res = 0
     s = S
     for i in range(len(S) - K + 1):
         if s[0] == '-':
             s = ''.join('+' if c=='-' else '-' for c in s[1:K]) + s[K:]
             res += 1
         else:
             s = s[1:]
 
     if set(s) != set(['+']):
         res = 'IMPOSSIBLE'
 
     return 'Case #{:d}: {}'.format(tc, res)
 
 
 if __name__ == '__main__':
     common_setup()
     cases = [case_reader(tc, sys.stdin) for tc in range(1, int(next(sys.stdin)) + 1)]
     for case in cases:
         print(case_solver(**case))
",gcj/2017/3264486/alexamici/5736519012712448/1/extracted/A.py,1615,67,208,Python,3264486,1,5736519012712448,alexamici,2017
690,C.py,"""""""Usage:
     pypy -u X.py < X-test.in > X-test.out
 or sometimes:
     python -u X.py < X-test.in > X-test.out
 may be python 2 or 3.
 """"""
 from __future__ import print_function
 
 import sys
 
 
 def common_setup():
     pass
 
 
 def case_reader(tc, infile):
     P = map(int, next(infile).split())
     del infile
     return locals()
 
 
 def case_solver(tc, N=None, P=None, I=None, T=None, S=None, **kwargs):
     N, K = P
     S = {N: 1}
     while True:
         n = max(S)
         k = S.pop(n)
         if K <= k:
             break
         m = (n - 1) // 2
         S[m] = S.get(m, 0) + k
         S[n - m - 1] = S.get(n - m - 1, 0) + k
         K -= k
     m = (n - 1) // 2
     return 'Case #{:d}: {} {}'.format(tc, n - m - 1, m)
 
 
 if __name__ == '__main__':
     common_setup()
     cases = [case_reader(tc, sys.stdin) for tc in range(1, int(next(sys.stdin)) + 1)]
     for case in cases:
         print(case_solver(**case))
",gcj/2017/3264486/alexamici/5654742835396608/2/extracted/C.py,944,43,142,Python,3264486,2,5654742835396608,alexamici,2017
691,A.py,"""""""Usage:
     pypy3 -u X.py < X-test.in > X-test.out
 or sometimes:
     python3 -u X.py < X-test.in > X-test.out
 """"""
 from __future__ import print_function
 
 import sys
 
 
 def common_setup():
     pass
 
 
 def case_reader(tc, infile):
     P = list(map(int, next(infile).split()))
     I = [list(map(int, next(infile).split()) )for _ in range(P[1])]
     del infile
     return locals()
 
 
 def case_solver(tc, N=None, P=None, I=None, T=None, S=None, **kwargs):
     D, N = P
     t = 0
     for k, s in I:
         t = max(t, (D - k) / s)
     return 'Case #{:d}: {}'.format(tc, D / t)
 
 
 if __name__ == '__main__':
     common_setup()
     cases = [case_reader(tc, sys.stdin) for tc in range(1, int(next(sys.stdin)) + 1)]
     for case in cases:
         print(case_solver(**case))
",gcj/2017/8294486/alexamici/5630967708385280/1/extracted/A.py,794,35,102,Python,8294486,1,5630967708385280,alexamici,2017
692,B.py,"""""""Usage:
     pypy3 -u X.py < X-test.in > X-test.out
 or sometimes:
     python3 -u X.py < X-test.in > X-test.out
 """"""
 from __future__ import print_function
 
 import sys
 
 
 def common_setup():
     pass
 
 
 def case_reader(tc, infile):
     P = list(map(int, next(infile).split()))
     del infile
     return locals()
 
 # def case_solver(tc, N=None, P=None, I=None, T=None, S=None, **kwargs):
 #     N, R, O, Y, G, B, V = P
 #     S = sorted([(R, 'R'), (Y, 'Y'), (B, 'B')])
 #     if S[2][0] <= S[1][0] + 1:
 #         res = ''.join(a+b+c for a,b,c in zip(S[0][1] * S[0][0], S[1][1] * S[1][0], S[2][1] * S[2][0]))
 #         res = ''.join(a+b for a,b in zip(S[1][1] * (S[1][0] - S[0][0]), S[2][1] * S[2][0])) + res
 #     else:
 #         res = 'IMPOSSIBLE'
 #     return 'Case #{:d}: {}'.format(tc, res)
 
 def case_solver(tc, N=None, P=None, I=None, T=None, S=None, **kwargs):
     import collections as co
 
     N, R, O, Y, G, B, V = P
     Q = co.deque()
     Q.append(('', R, Y, B))
     while Q:
         s, r, y, b = Q.popleft()
         mm = min(r, y, b)
         if r > mm and s[-1:] != 'R':
             Q.appendleft((s + 'R', r - 1, y, b))
         if y > mm and s[-1:] != 'Y':
             Q.appendleft((s + 'Y', r, y - 1, b))
         if b > mm and s[-1:] != 'B':
             Q.appendleft((s + 'B', r, y, b - 1))
         if r > 0 and r == b == y:
             if s[-1:] != 'R' and s[:1] != 'B':
                 res = s + 'RYB' * mm
             elif s[-1:] != 'Y' and s[:1] != 'B':
                 res = s + 'YRB' * mm
             elif s[-1:] != 'R' and s[:1] != 'Y':
                 res = s + 'RBY' * mm
             elif s[-1:] != 'B' and s[:1] != 'Y':
                 res = s + 'BRY' * mm
             elif s[-1:] != 'B' and s[:1] != 'R':
                 res = s + 'BYR' * mm
             elif s[-1:] != 'Y' and s[:1] != 'R':
                 res = s + 'YBR' * mm
             break
     else:
         res = 'IMPOSSIBLE'
 
     return 'Case #{:d}: {}'.format(tc, res)
 
 
 if __name__ == '__main__':
     common_setup()
     cases = [case_reader(tc, sys.stdin) for tc in range(1, int(next(sys.stdin)) + 1)]
     for case in cases:
         print(case_solver(**case))
",gcj/2017/8294486/alexamici/5654117850546176/0/extracted/B.py,2201,70,338,Python,8294486,0,5654117850546176,alexamici,2017
693,C.py,"""""""Usage:
     pypy3 -u X.py < X-test.in > X-test.out
 or sometimes:
     python3 -u X.py < X-test.in > X-test.out
 """"""
 from __future__ import print_function
 
 import sys
 
 
 def common_setup():
     pass
 
 import heapq as hq
 class priorityDictionary(dict):
     def __init__(self):
         self.__heap = []
         dict.__init__(self)
     def smallest(self):
         heap = self.__heap
         while heap[0][1] not in self or self[heap[0][1]] != heap[0][0]:
             hq.heappop(heap)
         return heap[0][1]
     def __iter__(self):
         def iterfn():
             while len(self) > 0:
                 x = self.smallest()
                 yield x
                 del self[x]
         return iterfn()
     def __setitem__(self,key,val):
         dict.__setitem__(self,key,val)
         heap = self.__heap
         if len(heap) > 2 * len(self):
             self.__heap = [(v,k) for k,v in self.iteritems()]
             hq.heapify(self.__heap)
         else:
             hq.heappush(heap, (val,key))
 
 
 
 def case_reader(tc, infile):
     P = list(map(int, next(infile).split()))
     I = [list(map(int, next(infile).split())) for _ in range(P[0])]
     T = [list(map(int, next(infile).split())) for _ in range(P[0])]
     S = [list(map(int, next(infile).split())) for _ in range(P[1])]
     del infile
     return locals()
 
 
 def case_solver(tc, N=None, P=None, I=None, T=None, S=None, **kwargs):
 
     N, Q = P
     G = {}
     for u, i in enumerate(T):
         G[u + 1] = {}
         for v, d in enumerate(i):
             if d >= 0:
                 G[u + 1][v + 1] = d
     res = []
     for start, end in S:
         D = {}  # dictionary of final distances
         Q = priorityDictionary()   # est.dist. of non-final vert.
         Q[(start, I[start - 1][0], I[start - 1][1])] = 0
 
         for state in Q:
             D[state] = Q[state]
             v, e, s = state
             if v == end:
                 res.append(D[state])
                 break
 
             for w in G[v]:
                 ee = e - G[v][w]
                 if ee >= 0:
                     wLength = D[state] + G[v][w] / s
                     if (w, ee, s) not in Q or wLength < Q[(w, ee, s)]:
                         Q[w, ee, s] = wLength
                 el, sl = I[v - 1]
                 ee = el - G[v][w]
                 if ee >= 0:
                     wLength = D[state] + G[v][w] / sl
                     if (w, ee, sl) not in Q or wLength < Q[(w, ee, sl)]:
                         Q[w, ee, sl] = wLength
     return 'Case #{:d}: {}'.format(tc, ' '.join(f'{d}' for d in res))
 
 
 if __name__ == '__main__':
     common_setup()
     cases = [case_reader(tc, sys.stdin) for tc in range(1, int(next(sys.stdin)) + 1)]
     for case in cases:
         print(case_solver(**case))
",gcj/2017/8294486/alexamici/5681755159789568/1/extracted/C.py,2806,93,332,Python,8294486,1,5681755159789568,alexamici,2017
694,B.py,"""""""Usage:
     pypy3 -u X.py < X-test.in > X-test.out
 or sometimes:
     python3 -u X.py < X-test.in > X-test.out
 """"""
 from __future__ import print_function
 
 import sys
 
 
 def common_setup():
     pass
 
 
 def case_reader(tc, infile):
     #N = int(next(infile))
     P = list(map(int, next(infile).split()))
     I = [list(map(int, next(infile).split())) for _ in range(P[0] + P[1])]
     #T = next(infile).split()
     #S = [next(infile).strip() for _ in range(P[0] + P[1])]
     del infile
     return locals()
 
 
 def case_solver(tc, N=None, P=None, I=None, T=None, S=None, **kwargs):
     AC, AJ = P
     I = [(b, e, i < AC) for i, (b, e) in enumerate(I)]
     I.sort()
     res = 4
     for cb in range(720):
         ce = cb + 720
         for p in [True, False]:
             if all(p!=bp or (b>=cb and e<=ce) for b, e, bp in I)\
                 and all(p==bp or (e<=cb or b>=ce) for b, e, bp in I):
                 res = 2
 
     return 'Case #{:d}: {}'.format(tc, res)
 
 
 if __name__ == '__main__':
     common_setup()
     cases = [case_reader(tc, sys.stdin) for tc in range(1, int(next(sys.stdin)) + 1)]
     for case in cases:
         print(case_solver(**case))
",gcj/2017/3274486/alexamici/5706636844859392/0/extracted/B.py,1188,45,159,Python,3274486,0,5706636844859392,alexamici,2017
695,A.py,"""""""Usage:
     pypy3 -u X.py < X-test.in > X-test.out
 or sometimes:
     python3 -u X.py < X-test.in > X-test.out
 """"""
 from __future__ import print_function
 
 import sys
 
 
 def common_setup():
     pass
 
 
 def case_reader(tc, infile):
     #N = int(next(infile))
     P = list(map(int, next(infile).split()))
     I = [list(map(int, next(infile).split())) for _ in range(P[0])]
     #T = next(infile).split()
     #S = [next(infile).strip() for _ in range(N)]
     del infile
     return locals()
 
 
 def case_solver(tc, N=None, P=None, I=None, T=None, S=None, **kwargs):
     import math
     N, K = P
     res = 0.
     for i, (r, h) in enumerate(I):
         rres = r ** 2 + r * 2 * h
         II = [(rr, hh) for ii, (rr, hh) in enumerate(I) if rr <= r and ii != i]
         if len(II) < K - 1:
             continue
         for rr, hh in sorted(II, key=lambda x: x[0] * x[1], reverse=True)[:K - 1]:
             rres += rr * 2 * hh
         res = max(res, rres)
     return 'Case #{:d}: {}'.format(tc, res * math.pi)
 
 
 if __name__ == '__main__':
     common_setup()
     cases = [case_reader(tc, sys.stdin) for tc in range(1, int(next(sys.stdin)) + 1)]
     for case in cases:
         print(case_solver(**case))
",gcj/2017/3274486/alexamici/5768968631484416/1/extracted/A.py,1229,45,170,Python,3274486,1,5768968631484416,alexamici,2017
696,000000000004991b.PYTHON3,"import random
import copy

def s(D, N, n):
    DD = []
    m = 0
    for i in range(N):
        DD.append([])
        for j in range(N):
            if D[i][j] is None:
                DD[-1].append(0)
                continue
            DD[-1].append(sum(D[i][j] == D[i][jj] for jj in range(N)) + sum(D[i][j] == D[ii][j] for ii in range(N)) - 2)
            m = max(m, DD[-1][-1])
    if m:
        prob = 1. / sum(d.count(m) for d in DD)
        for i in range(N):
            for j in range(N):
                if DD[i][j] == m and (random.random() <= prob or  n == 0):
                    D[i][j] = None
                    return True
    return m != 0


T = int(input())
for tc in range(1, T + 1):
    N = int(input())
    D = []
    for i in range(N):
        D.append(list(map(int, input().split())))
    DD = copy.deepcopy(D)
    res = float('inf')
    for n in range(100):
        R = 0
        D = copy.deepcopy(DD)
        while s(D, N, n):
            R += 1
        res = min(res, R)
    print('Case #{tc}: {res}'.format(**locals()))

",,1050,41,142,Python,7706,000000000004991b,0000000000045875,alexamici,2018
697,0000000000049818.PYTHON3,"import random
import copy

def s(D, N, n):
    DD = []
    m = 0
    for i in range(N):
        DD.append([])
        for j in range(N):
            if D[i][j] is None:
                DD[-1].append(0)
                continue
            DD[-1].append(sum(D[i][j] == D[i][jj] for jj in range(N)) + sum(D[i][j] == D[ii][j] for ii in range(N)) - 2)
            m = max(m, DD[-1][-1])
    if m:
        prob = 1. / sum(d.count(m) for d in DD)
        for i in range(N):
            for j in range(N):
                if DD[i][j] == m and (random.random() <= prob or  n == 0):
                    D[i][j] = None
                    return True
    return m != 0


T = int(input())
for tc in range(1, T + 1):
    N = int(input())
    D = []
    for i in range(N):
        D.append(list(map(int, input().split())))
    DD = copy.deepcopy(D)
    res = float('inf')
    for n in range(100):
        R = 0
        D = copy.deepcopy(DD)
        while s(D, N, n):
            R += 1
        res = min(res, R)
    print('Case #{tc}: {res}'.format(**locals()))
",,1049,40,142,Python,7706,0000000000049818,0000000000045875,alexamici,2018
698,000000000004951e.PYTHON3,"import random
import copy

def s(D, N, n):
    DD = []
    m = 0
    for i in range(N):
        DD.append([])
        for j in range(N):
            if D[i][j] is None:
                DD[-1].append(0)
                continue
            DD[-1].append(sum(D[i][j] == D[i][jj] for jj in range(N)) + sum(D[i][j] == D[ii][j] for ii in range(N)) - 2)
            m = max(m, DD[-1][-1])
    if m:
        prob = 1. / sum(d.count(m) for d in DD)
        for i in range(N):
            for j in range(N):
                if DD[i][j] == m and (random.random() <= prob or  n == 0):
                    D[i][j] = None
                    return True
    return m != 0


T = int(input())
for tc in range(1, T + 1):
    N = int(input())
    D = []
    for i in range(N):
        D.append(list(map(int, input().split())))
    DD = copy.deepcopy(D)
    res = float('inf')
    for n in range(100):
        R = 0
        D = copy.deepcopy(DD)
        while s(D, N, n):
            R += 1
        res = min(res, R)
    print(D)
    print('Case #{tc}: {res}'.format(**locals()))
",,1062,41,143,Python,7706,000000000004951e,0000000000045875,alexamici,2018
699,0000000000048e5b.PYTHON3,"def s(D, N):
    DD = []
    m = 0
    for i in range(N):
        DD.append([])
        for j in range(N):
            if D[i][j] is None:
                DD[-1].append(0)
                continue
            DD[-1].append(sum(D[i][j] == D[i][jj] for jj in range(N)) + sum(D[i][j] == D[ii][j] for ii in range(N)) - 2)
            m = max(m, DD[-1][-1])
    if m:
        for i in range(N):
            for j in range(N):
                if DD[i][j] == m:
                    D[i][j] = None
                    return True
    return False


T = int(input())
for tc in range(1, T + 1):
    N = int(input())
    D = []
    for i in range(N):
        D.append(list(map(int, input().split())))
    res = 0
    while s(D, N):
        res += 1
    print('Case #{tc}: {res}'.format(**locals()))
",,788,31,100,Python,7706,0000000000048e5b,0000000000045875,alexamici,2018
700,0000000000047e66.PYTHON3,"def s(B, C):
    c = 0
    res = 1
    sol = ''
    M = {}
    if B[0] == 0 or B[-1] == 0:
        return 'IMPOSSIBLE', sol
    for i, b in enumerate(B):
        if b == 0:
            continue
        res = max(abs(c - i - 1), res)
        M.update({cc: i for cc in range(c, c + b)})
        c += b
        res = max(abs(c - i), res)
    sol = [list('.'* C) for _ in range(res)]
    for s, f in M.items():
        for i in range(s - f):
            sol[i][s - i] = '/'
        for i in range(f - s):
            sol[i][s + i] = '\\'
    return res, '\n'.join(''.join(s) for s in sol)


T = int(input())
for tc in range(1, T + 1):
    C = int(input())
    B = list(map(int, input().split()))
    res, sol = s(B, C)
    if sol:
        print('Case #{tc}: {res}\n{sol}'.format(**locals()))
    else:
        print('Case #{tc}: {res}'.format(**locals()))
",,852,33,135,Python,7706,0000000000047e66,00000000000459f2,alexamici,2018
701,0000000000047dd2.PYTHON3,"def s(B, C):
    c = 0
    res = 1
    sol = ''
    M = {}
    if B[0] == 0 or B[-1] == 0:
        return 'IMPOSSIBLE', sol
    for i, b in enumerate(B):
        if b == 0:
            continue
        res = max(abs(c - i), res)
        M.update({cc: i for cc in range(c, c + b)})
        c += b
        res = max(abs(c - i), res)
    sol = [list('.'* C) for _ in range(res)]
    for s, f in M.items():
        for i in range(s - f):
            sol[i][s - i] = '/'
        for i in range(f - s):
            sol[i][s + i] = '\\'
    return res, '\n'.join(''.join(s) for s in sol)


T = int(input())
for tc in range(1, T + 1):
    C = int(input())
    B = list(map(int, input().split()))
    res, sol = s(B, C)
    if sol:
        print('Case #{tc}: {res}\n{sol}'.format(**locals()))
    else:
        print('Case #{tc}: {res}'.format(**locals()))
",,848,33,133,Python,7706,0000000000047dd2,00000000000459f2,alexamici,2018
702,000000000004746c.PYTHON3,"def s(B, C):
    c = 0
    res = 1
    if B[0] == 0 or B[-1] == 0:
        return 'IMPOSSIBLE'
    for i, b in enumerate(B):
        if b == 0:
            continue
        res = max(abs(c - i), res)
        c += b
        res = max(abs(c - i), res)
    return res

T = int(input())
for tc in range(1, T + 1):
    C = int(input())
    B = list(map(int, input().split()))
    res = s(B, C)
    print('Case #{tc}: {res}'.format(**locals()))
",,439,20,70,Python,7706,000000000004746c,00000000000459f2,alexamici,2018
703,0000000000034a54.PYTHON3,"import itertools as it


def is_valid(BB, CC, R):
    if sum(b > 0 for b in BB) > R:
        return False
    return all(b <= m for (m, _, _), b in zip(CC, BB))

def time_valid(BB, CC):
    return max([s * b + p for (_, s, p), b in zip(CC, BB) if b])


T = int(input())
for tc in range(1, T + 1):
    R, B, C = map(int, input().split())
    CC = [tuple(map(int, input().split())) for _ in range(C)]

    res = float('inf')

    for items in it.product(range(B + 1), repeat=len(CC) - 1):
        if sum(items) > B:
            continue
        items += (B - sum(items),)
        if is_valid(items, CC, R):
            res = min(res, time_valid(items, CC))

    print('Case #{tc}: {res}'.format(**locals()))
",,706,28,109,Python,0000000000007883,0000000000034a54,000000000002fff6,alexamici,2018
704,0000000000034933.PYTHON3,"import itertools as it


def is_valid(BB, CC, R):
    if sum(b > 0 for b in BB) > R:
        return False
    return all(b <= m for (m, _, _), b in zip(CC, BB))

def time_valid(BB, CC):
    return max([s * b + p for (_, s, p), b in zip(CC, BB)])


T = int(input())
for tc in range(1, T + 1):
    R, B, C = map(int, input().split())
    CC = [tuple(map(int, input().split())) for _ in range(C)]

    res = float('inf')

    for items in it.product(range(B + 1), repeat=len(CC) - 1):
        if sum(items) > B:
            continue
        items += (B - sum(items),)
        if is_valid(items, CC, R):
            res = min(res, time_valid(items, CC))

    print('Case #{tc}: {res}'.format(**locals()))
",,701,28,107,Python,0000000000007883,0000000000034933,000000000002fff6,alexamici,2018
705,000000000003444b.PYTHON3,"import itertools as it


def is_valid(BB, CC, R):
    if sum(b > 0 for b in BB) > R:
        return False
    return all(b <= m for (m, _, _), b in zip(CC, BB))

def time_valid(BB, CC):
    return max([s * b + p for (_, s, p), b in zip(CC, BB)])


T = int(input())
for tc in range(1, T + 1):
    R, B, C = map(int, input().split())
    CC = [tuple(map(int, input().split())) for _ in range(C)]

    res = float('inf')

    for items in it.product(range(B + 1), repeat=len(CC) - 1):
        if sum(items) >= B:
            continue
        items += (B - sum(items),)
        if is_valid(items, CC, R):
            res = min(res, time_valid(items, CC))

    print('Case #{tc}: {res}'.format(**locals()))
",,702,28,107,Python,0000000000007883,000000000003444b,000000000002fff6,alexamici,2018
706,0000000000034308.PYTHON3,"import itertools as it

def is_valid(BB, CC, B, R):
    if sum(BB) != B:
        return False
    if sum(b > 0 for b in BB) > R:
        return False
    return all(b <= m for (m, _, _), b in zip(CC, BB))

def time_valid(BB, CC):
    return max([s * b + p for (_, s, p), b in zip(CC, BB)])


T = int(input())
for tc in range(1, T + 1):
    R, B, C = map(int, input().split())
    CC = [tuple(map(int, input().split())) for _ in range(C)]

    res = float('inf')

    for items in it.product(range(B + 1), repeat=len(CC)):
        if is_valid(items, CC, B, R):
            res = min(res, time_valid(items, CC))

    print('Case #{tc}: {res}'.format(**locals()))
",,661,26,103,Python,0000000000007883,0000000000034308,000000000002fff6,alexamici,2018
707,00000000000339ae.PYTHON3,"T = int(input())
for tc in range(1, T + 1):
    N, P = map(int, input().split())
    C = [tuple(map(int, input().split())) for _ in range(N)]
    min_q = 2 * min(C[0])
    max_q = 2 * (C[0][0] ** 2 + C[0][1] ** 2) ** 0.5
    p = 2 * N * (C[0][0] + C[0][1])
    for n in range(N + 1):
        if p + n * min_q <= P:
            res = min(P, p + n * max_q)
    print('Case #{tc}: {res}'.format(**locals()))
",,405,12,75,Python,0000000000007883,00000000000339ae,000000000002fff7,alexamici,2018
708,0000000000033670.PYTHON3,"T = int(input())
for tc in range(1, T + 1):
    N, P = map(int, input().split())
    C = [tuple(map(int, input().split())) for _ in range(N)]
    min_q = 2 * min(C[0])
    max_q = 2 * (C[0][0] ** 2 + C[0][1] ** 2) ** 0.5
    p = 2 * N * (C[0][0] + C[0][1])
    if p + N * max_q <= P:
        res = p + N * max_q
    elif p + min_q <= P:
        res = P
    else:
        res = P
    print('Case #{tc}: {res}'.format(**locals()))
",,429,15,81,Python,0000000000007883,0000000000033670,000000000002fff7,alexamici,2018
709,00000000000334cd.PYTHON3,"T = int(input())
for tc in range(1, T + 1):
    N, P = map(int, input().split())
    C = [tuple(map(int, input().split())) for _ in range(N)]
    min_q = 2 * min(C[0])
    max_q = 2 * (C[0][0] ** 2 + C[0][1] ** 2) ** 0.5
    p = 2 * N * (C[0][0] + C[0][1])
    if p + N * max_q <= P:
        res = p + N * max_q
    elif p + min_q <= P:
        res = P
    else:
        assert False
    print('Case #{tc}: {res}'.format(**locals()))
",,434,15,80,Python,0000000000007883,00000000000334cd,000000000002fff7,alexamici,2018
710,0000000000033599.PYTHON3,"T = int(input())
for tc in range(1, T + 1):
    N, P = map(int, input().split())
    C = [tuple(map(int, input().split())) for _ in range(N)]
    min_q = 2 * min(C[0])
    max_q = 2 * (C[0][0] ** 2 + C[0][1] ** 2) ** 0.5
    p = 2 * N * (C[0][0] + C[0][1])
    if p + N * max_q <= P:
        res = p + N * max_q
    elif p + N * min_q <= P:
        res = P
    else:
        assert False
    print('Case #{tc}: {res}'.format(**locals()))
",,438,15,82,Python,0000000000007883,0000000000033599,000000000002fff7,alexamici,2018
711,0000000000031bf5.PYTHON3,"def solve(R, C, H, V, W):
    T = sum(r.count('@') for r in W)
    NV = T / (V + 1)
    VV = [0]
    for v in range(V + 1):
        for x in range(VV[v] + 1, C + 1):
            if sum(r[VV[v]:x].count('@') for r in W) == NV:
                VV.append(x)
                break
        else:
            return 'IMPOSSIBLE'
    N = NV / (H + 1)
    hh = 0
    for h in range(H + 1):
        for y in range(hh + 1, R + 1):
            if all(sum(r[VV[v]:VV[v + 1]].count('@') for r in W[hh:y]) == N for v in range(len(VV) - 1)):
                hh = y
                break
        else:
            return 'IMPOSSIBLE'
    return 'POSSIBLE'


T = int(input())
for tc in range(1, T + 1):
    R, C, H, V = map(int, input().split())
    W = [input() for i in range(R)]
    res = solve(R, C, H, V, W)
    print('Case #{tc}: {res}'.format(**locals()))
",,846,30,135,Python,0000000000007883,0000000000031bf5,000000000003005a,alexamici,2018
712,000000000001760d.PYTHON3,"import math


def bisect_root(f, l, r, dx):
    assert f(l) <= 0 <= f(r)
    while r - l > dx:
        m = (r + l) / 2
        if f(m) >= 0:
            r = m
        else:
            l = m
    return (r + l) / 2


T = int(input())
for tc in range(T):
    A = float(input())
    if A <= math.sqrt(2.):
        def f(theta):
            return math.cos(theta) + math.sin(theta) - A
        th = bisect_root(f, 0., math.pi / 4, 1.e-15)
        res = [(0, 0.5 * math.cos(th), 0.5 * math.sin(th)), (0, -0.5 * math.sin(th), 0.5 * math.cos(th)), (0.5, 0, 0)]
        fres = '\n'.join('{} {} {}'.format(*r) for r in res)
    else:
        pass
    print('Case #{}:\n{}'.format(tc + 1, fres))
",,686,27,108,Python,00000000000000cb,000000000001760d,00000000000079cc,alexamici,2018
713,0000000000016f56.PYTHON3,"import math


def bisect_root(f, l, r, dx):
    assert f(l) <= 0 <= f(r)
    while r - l > dx:
        m = (r + l) / 2
        if f(m) >= 0:
            r = m
        else:
            l = m
    return r


T = int(input())
for tc in range(T):
    A = float(input())
    def f(theta):
        return math.cos(theta) + math.sin(theta) - A
    th = bisect_root(f, 0., math.pi / 4, 1.e-14)
    res = [(0.5, 0, 0), (0, 0.5 * math.cos(th), 0.5 * math.sin(th)), (0, 0.5 * math.sin(th), 0.5 * math.cos(th))]
    fres = '\n'.join('{} {} {}'.format(*r) for r in res)
    print('Case #{}:\n{}'.format(tc + 1, fres))
",,605,24,98,Python,00000000000000cb,0000000000016f56,00000000000079cc,alexamici,2018
714,0000000000016e90.PYTHON3,"import math


def bisect_root(f, l, r, dx):
    assert f(l) <= 0 <= f(r)
    while r - l > dx:
        m = (r + l) / 2
        if f(m) >= 0:
            r = m
        else:
            l = m
    return r


T = int(input())
for tc in range(T):
    A = float(input())
    def f(theta):
        return math.cos(theta) + math.sin(theta) - A
    th = bisect_root(f, 0., math.pi / 4, 1.e-9)
    res = [(0.5, 0, 0), (0, 0.5 * math.cos(th), 0.5 * math.sin(th)), (0, 0.5 * math.sin(th), 0.5 * math.cos(th))]
    fres = '\n'.join('{} {} {}'.format(*r) for r in res)
    print('Case #{}:\n{}'.format(tc + 1, fres))
",,604,24,98,Python,00000000000000cb,0000000000016e90,00000000000079cc,alexamici,2018
715,00000000000150b7.PYTHON3,"T = int(input())
for tc in range(T):
    A = int(input())
    dep = 2
    done = set()
    count = 0
    for i in range(1000):
        if len(done) == (dep + 1) * 3:
            dep += 2
        print(500, dep)
        depd = tuple(map(int, input().split()))
        if depd == (0, 0):
            break
        done.add(depd)
",,327,15,47,Python,00000000000000cb,00000000000150b7,0000000000007a30,alexamici,2018
716,00000000000147bb.PYTHON3,"T = int(input())
for tc in range(T):
    A = int(input())
    dep = 2
    done = set()
    count = 0
    for i in range(1000):
        if len(done) == (dep + 1) * 3:
            dep += 3
        print(500, dep)
        depd = tuple(map(int, input().split()))
        if depd == (0, 0):
            break
        done.add((depd))
",,329,15,47,Python,00000000000000cb,00000000000147bb,0000000000007a30,alexamici,2018
717,000000000001487c.PYTHON3,"T = int(input())
for tc in range(T):
    A = int(input())
    dep = 2
    done = set()
    count = 0
    for i in range(1000):
        if len(done) == 9 + (dep - 2) * 3:
            dep += 2
        print(500, dep)
        depd = tuple(map(int, input().split()))
        if depd == (0, 0):
            break
        done.add((depd))
",,333,15,49,Python,00000000000000cb,000000000001487c,0000000000007a30,alexamici,2018
718,00000000000112d0.PYTHON3,"T = int(input())
for tc in range(T):
    input()
    V = list(map(int, input().split()))
    last_change = len(V) - 2
    while last_change > 0:
        P = V[:]
        new_last_change = 0
        for i in range(last_change):
            if V[i] > V[i + 2]:
                V[i:i + 3] = V[i:i + 3][::-1]
                new_last_change = i
        last_change = new_last_change
    for res in range(len(V) - 1):
        if V[res] > V[res + 1]:
            break
    else:
        res = 'OK'
    print('Case #%d: %s' % (tc + 1, res))
",,534,20,75,Python,00000000000000cb,00000000000112d0,00000000000079cb,alexamici,2018
719,0000000000011ce2.PYTHON3,"T = int(input())
for tc in range(T):
    input()
    V = list(map(int, input().split()))
    P = []
    while V != P:
        P = V[:]
        for i in range(len(V) - 2):
            if V[i] > V[i + 2]:
                V[i:i + 3] = V[i:i + 3][::-1]
    for res in range(len(V) - 1):
        if V[res] > V[res + 1]:
            break
    else:
        res = 'OK'
    print('Case #%d: %s' % (tc + 1, res))
",,404,17,66,Python,00000000000000cb,0000000000011ce2,00000000000079cb,alexamici,2018
720,0000000000008a21.PYTHON3,"T = int(input())
for tc in range(T):
    input()
    V = list(map(int, input().split()))
    P = []
    while V != P:
        P = V[:]
        for i in range(len(V) - 2):
            if V[i] > V[i + 2]:
                V[i:i + 3] = V[i:i + 3][::-1]
    S = sorted(V)
    if S == V:
        res = 'OK'
    else:
        res = min(i for i, (v, s) in enumerate(zip(V, S)) if s != v)
    print('Case #%d: %s' % (tc + 1, res))
",,422,17,74,Python,00000000000000cb,0000000000008a21,00000000000079cb,alexamici,2018
